household_id,transaction_original_description,transaction_amount,transaction_date,evidence_type,evidence_source,categorized_as
120918667592024060,TEAPORT,-12.69,2023-03-16 01:35:04.668629+00:00,category,manual_entry,120918667782864715
120918667592024060,TISOY CURRYATIVE CUIS,-34.62,2023-03-14 16:54:22.770371+00:00,category,manual_entry,120918667779718986
120918667592024060,Zelle payment from Gabriel Brown (Ally Interest Checking XXXXXX0236) to ELAINA MARTINEZ,-58.00,2023-03-06 11:10:03.669995+00:00,category,manual_entry,120918667804884823
120918667592024060,Amazon,-21.73,2023-03-08 10:26:12.206066+00:00,category,manual_entry,124131183274049404
120918667592024060,GATHER,-12.00,2023-03-07 04:07:17.442139+00:00,category,manual_entry,120918667776573257
120918667592024060,"AMAZON.COM*H56LV13C1 AMAZON.COM SEATTLE, WA, USA",-8.86,2023-03-06 04:40:14.551447+00:00,category,manual_entry,120918667812224859
120918667592024060,CLEARME.COM *CLEAR,-189.00,2023-03-04 20:50:25.796904+00:00,category,manual_entry,120918667784961868
120918667592024060,"MERCARI*888-325-2168 PALO ALTO, CA, USA",-173.79,2023-03-03 05:01:01.484280+00:00,category,manual_entry,120918667801739093
120918667592024060,eCheck Deposit,900.00,2023-03-01 09:12:29.525939+00:00,category,manual_entry,120918667879333747
120918667592024060,eCheck Deposit,900.00,2023-03-01 09:12:29.525939+00:00,category,recommendation,131363671794859717
120918667592024060,Zelle payment from Gabriel Brown (Ally Interest Checking XXXXXX0236) to ELAINA MARTINEZ,-45.00,2023-03-01 02:55:35.906371+00:00,category,manual_entry,120918667804884823
120918667592024060,Amazon.com,91.35,2023-03-02 13:52:22.594423+00:00,category,manual_entry,120918667801739093
120918667592024060,Amazon,153.33,2023-03-02 13:52:22.395319+00:00,category,manual_entry,120918667801739093
120918667592024060,Target,-48.62,2023-03-01 09:11:29.823291+00:00,category,manual_entry,120918667776573257
120918667592024060,THE STATE - REDLANDS,-27.93,2023-03-01 09:11:32.405622+00:00,category,manual_entry,120918667779718986
120918667592024060,7-Eleven,-76.35,2023-03-01 09:11:30.348415+00:00,category,manual_entry,120918667714707257
120918667592024060,Amazon,31.31,2023-02-28 04:05:44.885536+00:00,category,manual_entry,124131183274049404
120918667592024060,"AMAZON.COM*HD36K8FQ0 AMAZON.COM SEATTLE, WA, USA",-13.04,2023-02-23 03:19:25.113992+00:00,category,manual_entry,120918667801739093
120918667592024060,Amazon.com*HP4U73WC0,-8.67,2023-02-23 14:50:42.474633+00:00,category,manual_entry,120918667801739093
120918667592024060,SSA LIVING DESERT ZOO,-33.53,2023-02-23 14:50:43.902819+00:00,category,manual_entry,124110010636124002
120918667592024060,THE LIVING DESERT,-6.00,2023-02-23 14:50:44.000156+00:00,category,manual_entry,124110010636124002
120918667592024060,Amazon,-10.86,2023-02-21 06:02:59.180162+00:00,category,manual_entry,124131183274049404
120918667592024060,Amazon.com*HE1P81TT2,-17.33,2023-02-16 21:23:24.634806+00:00,category,manual_entry,124131183274049404
120918667592024060,Amazon.com*HE47I0Z31,-24.18,2023-02-15 17:37:52.093517+00:00,category,manual_entry,124144041098559433
120918667592024060,eCheck Deposit,615.00,2023-02-14 09:20:39.951384+00:00,category,manual_entry,120918667879333747
120918667592024060,eCheck Deposit,615.00,2023-02-14 09:20:39.951384+00:00,category,recommendation,120918667698978609
120918667592024060,eCheck Deposit,615.00,2023-02-14 09:20:39.951384+00:00,category,manual_entry,131363671794859717
120918667592024060,eCheck Deposit,900.00,2023-02-14 09:20:39.880817+00:00,category,manual_entry,120918667698978609
120918667592024060,eCheck Deposit,900.00,2023-02-14 09:20:39.880817+00:00,category,manual_entry,131363671794859717
120918667592024060,eCheck Deposit,615.00,2023-02-14 09:20:39.951384+00:00,category,manual_entry,120918667879333747
120918667592024060,eCheck Deposit,615.00,2023-02-14 09:20:39.951384+00:00,category,recommendation,120918667698978609
120918667592024060,eCheck Deposit,615.00,2023-02-14 09:20:39.951384+00:00,category,manual_entry,131363671794859717
120918667592024060,eCheck Deposit,160.00,2023-06-17 04:49:39.067217+00:00,category,manual_entry,120918667698978609
120918667592024060,eCheck Deposit,160.00,2023-06-17 04:49:39.067217+00:00,category,manual_entry,131363671794859717
120918667592024060,eCheck Deposit,450.00,2023-05-31 03:20:26.574215+00:00,category,manual_entry,120918667879333747
120918667592024060,eCheck Deposit,450.00,2023-05-31 03:20:26.574215+00:00,category,manual_entry,120918667701075762
120918667592024060,eCheck Deposit,450.00,2023-05-31 03:20:26.574215+00:00,category,recommendation,120918667698978609
120918667592024060,eCheck Deposit,450.00,2023-05-31 03:20:26.574215+00:00,category,manual_entry,131363671794859717
120918667592024060,eCheck Deposit,450.00,2023-05-31 03:20:26.574215+00:00,category,manual_entry,120918667879333747
120918667592024060,eCheck Deposit,450.00,2023-05-31 03:20:26.574215+00:00,category,manual_entry,120918667701075762
120918667592024060,eCheck Deposit,450.00,2023-05-31 03:20:26.574215+00:00,category,recommendation,120918667698978609
120918667592024060,eCheck Deposit,450.00,2023-05-31 03:20:26.574215+00:00,category,manual_entry,131363671794859717
120918667592024060,eCheck Deposit,900.00,2023-05-23 04:19:06.818705+00:00,category,manual_entry,120918667879333747
120918667592024060,eCheck Deposit,900.00,2023-05-23 04:19:06.818705+00:00,category,manual_entry,120918667698978609
120918667592024060,eCheck Deposit,900.00,2023-05-23 04:19:06.818705+00:00,category,manual_entry,131363671794859717
120918667592024060,eCheck Deposit,900.00,2023-05-09 07:13:14.376319+00:00,category,manual_entry,120918667879333747
120918667592024060,eCheck Deposit,900.00,2023-05-09 07:13:14.376319+00:00,category,manual_entry,120918667698978609
120918667592024060,eCheck Deposit,900.00,2023-05-09 07:13:14.376319+00:00,category,manual_entry,131363671794859717
120918667592024060,eCheck Deposit,900.00,2023-04-27 07:12:34.541343+00:00,category,manual_entry,120918667879333747
120918667592024060,eCheck Deposit,900.00,2023-04-27 07:12:34.541343+00:00,category,manual_entry,120918667701075762
120918667592024060,eCheck Deposit,900.00,2023-04-27 07:12:34.541343+00:00,category,recommendation,120918667698978609
120918667592024060,eCheck Deposit,900.00,2023-04-27 07:12:34.541343+00:00,category,manual_entry,131363671794859717
120918667592024060,eCheck Deposit,900.00,2023-04-27 07:12:34.541343+00:00,category,manual_entry,120918667879333747
120918667592024060,eCheck Deposit,900.00,2023-04-27 07:12:34.541343+00:00,category,manual_entry,120918667701075762
120918667592024060,eCheck Deposit,900.00,2023-04-27 07:12:34.541343+00:00,category,recommendation,120918667698978609
120918667592024060,eCheck Deposit,900.00,2023-04-27 07:12:34.541343+00:00,category,manual_entry,131363671794859717
120918667592024060,eCheck Deposit,900.00,2023-04-11 06:28:03.378512+00:00,category,manual_entry,120918667879333747
120918667592024060,eCheck Deposit,900.00,2023-04-11 06:28:03.378512+00:00,category,manual_entry,120918667698978609
120918667592024060,eCheck Deposit,900.00,2023-04-11 06:28:03.378512+00:00,category,manual_entry,131363671794859717
120918667592024060,eCheck Deposit,900.00,2023-03-29 04:15:44.518599+00:00,category,manual_entry,120918667879333747
120918667592024060,eCheck Deposit,900.00,2023-03-29 04:15:44.518599+00:00,category,manual_entry,120918667698978609
120918667592024060,eCheck Deposit,900.00,2023-03-29 04:15:44.518599+00:00,category,recommendation,131363671794859717
120918667592024060,eCheck Deposit,900.00,2023-03-14 06:27:59.609179+00:00,category,manual_entry,120918667879333747
120918667592024060,eCheck Deposit,900.00,2023-03-14 06:27:59.609179+00:00,category,manual_entry,120918667698978609
120918667592024060,eCheck Deposit,900.00,2023-03-14 06:27:59.609179+00:00,category,recommendation,131363671794859717
120918667592024060,eCheck Deposit,160.00,2023-06-17 04:49:39.067217+00:00,category,manual_entry,120918667698978609
120918667592024060,eCheck Deposit,160.00,2023-06-17 04:49:39.067217+00:00,category,manual_entry,131363671794859717
120918667592024060,eCheck Deposit,900.00,2022-12-21 04:50:41.887527+00:00,category,manual_entry,131363671794859717
120918667592024060,eCheck Deposit,900.00,2023-02-14 09:20:39.880817+00:00,category,manual_entry,120918667698978609
120918667592024060,eCheck Deposit,900.00,2023-02-14 09:20:39.880817+00:00,category,manual_entry,131363671794859717
120918667592024060,eCheck Deposit,615.00,2023-02-14 09:20:39.951384+00:00,category,manual_entry,120918667879333747
120918667592024060,eCheck Deposit,615.00,2023-02-14 09:20:39.951384+00:00,category,recommendation,120918667698978609
120918667592024060,eCheck Deposit,615.00,2023-02-14 09:20:39.951384+00:00,category,manual_entry,131363671794859717
120918667592024060,eCheck Deposit,900.00,2023-03-01 09:12:29.525939+00:00,category,manual_entry,120918667879333747
120918667592024060,eCheck Deposit,900.00,2023-03-01 09:12:29.525939+00:00,category,recommendation,131363671794859717
120918667592024060,eCheck Deposit,900.00,2023-03-14 06:27:59.609179+00:00,category,manual_entry,120918667879333747
120918667592024060,eCheck Deposit,900.00,2023-03-14 06:27:59.609179+00:00,category,manual_entry,120918667698978609
120918667592024060,eCheck Deposit,900.00,2023-03-14 06:27:59.609179+00:00,category,recommendation,131363671794859717
120918667592024060,eCheck Deposit,900.00,2023-03-29 04:15:44.518599+00:00,category,manual_entry,120918667879333747
120918667592024060,eCheck Deposit,900.00,2023-03-29 04:15:44.518599+00:00,category,manual_entry,120918667698978609
120918667592024060,eCheck Deposit,900.00,2023-03-29 04:15:44.518599+00:00,category,recommendation,131363671794859717
120918667592024060,eCheck Deposit,900.00,2023-04-11 06:28:03.378512+00:00,category,manual_entry,120918667879333747
120918667592024060,eCheck Deposit,900.00,2023-04-11 06:28:03.378512+00:00,category,manual_entry,120918667698978609
120918667592024060,eCheck Deposit,900.00,2023-04-11 06:28:03.378512+00:00,category,manual_entry,131363671794859717
120918667592024060,eCheck Deposit,900.00,2023-04-27 07:12:34.541343+00:00,category,manual_entry,120918667879333747
120918667592024060,eCheck Deposit,900.00,2023-04-27 07:12:34.541343+00:00,category,manual_entry,120918667701075762
120918667592024060,eCheck Deposit,900.00,2023-04-27 07:12:34.541343+00:00,category,recommendation,120918667698978609
120918667592024060,eCheck Deposit,900.00,2023-04-27 07:12:34.541343+00:00,category,manual_entry,131363671794859717
120918667592024060,eCheck Deposit,900.00,2023-05-09 07:13:14.376319+00:00,category,manual_entry,120918667879333747
120918667592024060,eCheck Deposit,900.00,2023-05-09 07:13:14.376319+00:00,category,manual_entry,120918667698978609
120918667592024060,eCheck Deposit,900.00,2023-05-09 07:13:14.376319+00:00,category,manual_entry,131363671794859717
120918667592024060,eCheck Deposit,900.00,2023-05-23 04:19:06.818705+00:00,category,manual_entry,120918667879333747
120918667592024060,eCheck Deposit,900.00,2023-05-23 04:19:06.818705+00:00,category,manual_entry,120918667698978609
120918667592024060,eCheck Deposit,900.00,2023-05-23 04:19:06.818705+00:00,category,manual_entry,131363671794859717
120918667592024060,eCheck Deposit,450.00,2023-05-31 03:20:26.574215+00:00,category,manual_entry,120918667879333747
120918667592024060,eCheck Deposit,450.00,2023-05-31 03:20:26.574215+00:00,category,manual_entry,120918667701075762
120918667592024060,eCheck Deposit,450.00,2023-05-31 03:20:26.574215+00:00,category,recommendation,120918667698978609
120918667592024060,eCheck Deposit,450.00,2023-05-31 03:20:26.574215+00:00,category,manual_entry,131363671794859717
120918667592024060,Venmo,-23.00,2023-10-23 08:57:39.323735+00:00,category,manual_entry,120918667776573257
120918667592024060,Venmo,-23.00,2023-10-23 08:57:39.323735+00:00,category,manual_entry,120918667879333747
120918667592024060,Venmo,-23.00,2023-10-10 09:41:25.947730+00:00,category,manual_entry,120918667776573257
120918667592024060,Venmo,-23.00,2023-10-10 09:41:25.947730+00:00,category,manual_entry,120918667879333747
120918667592024060,Venmo,-327.16,2023-09-19 01:10:46.828510+00:00,category,manual_entry,120918667728338752
120918667592024060,Venmo,-327.16,2023-09-19 01:10:46.828510+00:00,category,manual_entry,120918667879333747
120918667592024060,Venmo,-4.00,2023-10-10 09:41:25.663542+00:00,category,manual_entry,124110010636124002
120918667592024060,Venmo,-4.00,2023-10-10 09:41:25.663542+00:00,category,manual_entry,120918667879333747
120918667592024060,Amazon.com*V57OD8A63,-35.16,2023-10-25 10:03:10.215288+00:00,category,manual_entry,120918667790204751
120918667592024060,Amazon.com*T95FC4351,-69.06,2023-10-07 02:46:50.339054+00:00,category,manual_entry,124130995931266936
120918667592024060,Amazon,54.36,2023-10-06 02:26:08.402651+00:00,category,manual_entry,124132210279791632
120918667592024060,Amazon.com,21.70,2023-10-06 02:26:08.601903+00:00,category,manual_entry,124130995931266936
120918667592024060,Amazon.com*T18S29VX1,-1.79,2023-10-03 01:20:12.857553+00:00,category,manual_entry,124131183274049404
120918667592024060,Amazon,-29.46,2023-10-01 00:42:54.016621+00:00,category,manual_entry,124131183274049404
120918667592024060,Amazon,-5.97,2023-10-01 00:42:53.817806+00:00,category,manual_entry,124131183274049404
120918667592024060,Amazon,-15.19,2023-09-28 18:57:10.812641+00:00,category,manual_entry,124131183274049404
120918667592024060,Amazon.com*TR36F8N50,-32.80,2023-09-11 08:38:36.942209+00:00,category,manual_entry,120918667789156174
120918667592024060,Amazon.com,65.60,2023-08-14 20:30:20.191987+00:00,category,manual_entry,120918667799641940
120918667592024060,Amazon.com*TO5EO3JM1,-46.31,2023-08-15 21:31:11.139971+00:00,category,manual_entry,120918667797544787
120918667592024060,Amazon,-19.34,2023-07-10 04:44:26.373554+00:00,category,manual_entry,120918667728338752
120918667592024060,Amazon.com*YG4FP04A3,-15.79,2023-06-13 22:04:20.223035+00:00,category,manual_entry,124131183274049404
120918667592024060,Amazon Prime,-151.16,2023-06-26 13:09:01.871167+00:00,category,manual_entry,120918667794399057
120918667592024060,Amazon,-65.64,2023-05-10 16:54:02.475332+00:00,category,manual_entry,120918667797544787
120918667592024060,Amazon.com*HE7Y31X70,-91.35,2023-02-13 10:10:43.398884+00:00,category,manual_entry,120918667801739093
120918667592024060,Amazon.com*HE0LS2HF0,-97.86,2023-02-13 10:10:43.285760+00:00,category,manual_entry,120918667799641940
120918667592024060,Steam Games,-10.48,2023-02-13 03:42:37.532065+00:00,category,manual_entry,120918667789156174
120918667592024060,Amazon.com*1L3S00YF3,-24.42,2023-02-13 10:10:43.197035+00:00,category,manual_entry,124144041098559433
120918667592024060,Target,-65.64,2023-02-10 13:53:06.807195+00:00,category,manual_entry,124130995931266936
120918667592024060,Amazon,-31.31,2023-02-10 13:53:06.635040+00:00,category,manual_entry,124131183274049404
120918667592024060,Amazon,41.30,2023-02-09 10:32:18.073089+00:00,category,manual_entry,120918667801739093
120918667592024060,Amazon,-43.49,2023-02-08 06:19:28.126908+00:00,category,manual_entry,124131183274049404
120918667592024060,Amazon,-43.49,2023-02-08 06:19:28.126908+00:00,category,manual_entry,124132210279791632
120918667592024060,Amazon,-43.49,2023-02-08 06:19:28.126908+00:00,category,manual_entry,124131183274049404
120918667592024060,Amazon,-43.49,2023-02-08 06:19:28.126908+00:00,category,manual_entry,124132210279791632
120918667592024060,Amazon.com*OV6JU5X73,-34.62,2023-02-09 10:32:18.170372+00:00,category,manual_entry,124131183274049404
120918667592024060,"AMAZON.COM*XX8JL7GD3 AMAZON.COM SEATTLE, WA, USA",-56.65,2023-02-07 01:46:06.715897+00:00,category,manual_entry,120918667797544787
120918667592024060,Amazon,-153.33,2023-02-07 03:09:42.323372+00:00,category,manual_entry,120918667801739093
120918667592024060,Amazon,-41.30,2023-02-04 20:26:37.708889+00:00,category,manual_entry,120918667801739093
120918667592024060,"INTUIT * 800-446-8848, CA, USA",-78.00,2023-02-04 00:59:59.803516+00:00,category,manual_entry,124143834868826056
120918667592024060,Amazon.com*EE72Y1PL3,-30.43,2023-02-02 13:45:06.619507+00:00,category,manual_entry,124131183274049404
120918667592024060,Steam Games,-1.49,2023-02-02 05:06:07.857419+00:00,category,manual_entry,120918667789156174
120918667592024060,MONTESSORI IN REDLAND,-16.00,2023-01-31 22:50:39.621119+00:00,category,manual_entry,120918667802787670
120918667592024060,TRIMANA FRESH MARKET,-2.99,2023-01-31 22:50:39.912449+00:00,category,manual_entry,124110010636124002
120918667592024060,VCHOS 2,-19.40,2023-01-30 17:48:10.074808+00:00,category,manual_entry,124110010636124002
120918667592024060,VCHOS 2,-9.70,2023-01-30 17:48:09.770085+00:00,category,manual_entry,124110010636124002
120918667592024060,Etsy.com - PartyGloss,-4.00,2023-01-30 17:48:07.877222+00:00,category,manual_entry,124840240595156090
120918667592024060,Amazon,-18.48,2023-01-30 17:48:06.886571+00:00,category,manual_entry,120918667708415798
120918667592024060,"TST* BYRD'S HOT CHICKE REDLANDS, CA, USA",-15.21,2023-01-29 07:02:18.303613+00:00,category,manual_entry,124110010636124002
120918667592024060,"MONOPRICE, INC. RANCHO CUCOMA, CA, USA",-84.11,2023-01-28 05:27:39.891555+00:00,category,manual_entry,124132210279791632
120918667592024060,"MONOPRICE, INC. RANCHO CUCOMA, CA, USA",-84.11,2023-01-28 05:27:39.891555+00:00,category,manual_entry,120918667801739093
120918667592024060,BITE BETTER INC.,-28.73,2023-01-29 03:46:58.839143+00:00,category,manual_entry,124110010636124002
120918667592024060,Amazon.com*9X6UL6DG3,-31.43,2023-01-28 00:05:30.616185+00:00,category,manual_entry,124144041098559433
120918667592024060,Amazon,-13.04,2023-01-29 03:46:58.741991+00:00,category,manual_entry,124132210279791632
120918667592024060,Amazon,-29.88,2023-01-28 00:05:30.519674+00:00,category,manual_entry,124132210279791632
120918667592024060,"FMT SOLUTIONS LLC LAKE OSWEGO, OR, USA",-49.00,2023-01-27 01:10:03.072749+00:00,category,manual_entry,120918667810127706
120918667592024060,"FMT SOLUTIONS LLC LAKE OSWEGO, OR, USA",-49.00,2023-01-27 01:10:03.072749+00:00,category,manual_entry,138224340289797875
120918667592024060,PAC-LIFE-LYN-INF INSURANCE~ Future Amount: 61.3 ~ Tran: ACHDW,-61.30,2023-01-25 11:19:05.492708+00:00,category,manual_entry,120918667820613472
120918667592024060,Amazon,-54.36,2023-01-26 20:16:45.810193+00:00,category,manual_entry,120918667728338752
120918667592024060,THE LIVING DESERT,-3.00,2023-01-25 15:56:10.148507+00:00,category,manual_entry,124110010636124002
120918667592024060,THE LIVING DESERT,-12.00,2023-01-25 15:56:10.244416+00:00,category,manual_entry,120918667787059021
120918667592024060,Amazon.com*0F6V67K43,-25.72,2023-01-24 10:36:43.824842+00:00,category,manual_entry,124144041098559433
120918667592024060,Amazon,-76.27,2023-01-22 01:40:35.152229+00:00,category,manual_entry,124131183274049404
120918667592024060,7-Eleven,-70.09,2023-01-23 06:02:58.119107+00:00,category,manual_entry,120918667714707257
120918667592024060,THE LIVING DESERT,-59.90,2023-01-19 16:16:45.648527+00:00,category,manual_entry,120918667787059021
120918667592024060,THE LIVING DESERT,-60.05,2023-01-19 16:16:45.743974+00:00,category,manual_entry,120918667787059021
120918667592024060,"AMAZON.COM*YM3UT3YY3 AMAZON.COM SEATTLE, WA, USA",-420.75,2023-01-17 02:50:08.518197+00:00,category,manual_entry,120918667708415798
120918667592024060,"Etsy.com - OlgaAkbarov Brooklyn, NY, USA",-29.62,2023-01-16 04:50:23.520657+00:00,category,manual_entry,120918667708415798
120918667592024060,Amazon,-21.25,2023-01-18 12:17:34.303458+00:00,category,manual_entry,120918667799641940
120918667592024060,"AMAZON.COM*840HP9DI3 AMAZON.COM SEATTLE, WA, USA",-17.23,2023-01-16 04:50:22.007362+00:00,category,manual_entry,120918667708415798
120918667592024060,"AMAZON.COM SEATTLE, WA, USA",107.66,2023-01-16 04:50:21.718813+00:00,category,manual_entry,120918667801739093
120918667592024060,Zelle payment from Gabriel Brown (Ally Interest Checking XXXXXX0236) to ELAINA MARTINEZ,-90.00,2023-01-15 00:39:56.670745+00:00,category,manual_entry,120918667804884823
120918667592024060,Amazon.com*5S79S3CM3,-7.60,2023-01-17 06:07:07.270262+00:00,category,manual_entry,124130995931266936
120918667592024060,Amazon,-22.63,2023-01-17 06:07:07.176829+00:00,category,manual_entry,124130995931266936
120918667592024060,Craig Frames,-40.65,2023-01-14 23:45:39.733336+00:00,category,manual_entry,120918667708415798
120918667592024060,Etsy.com - neitherland,-37.51,2023-01-14 23:45:39.851578+00:00,category,manual_entry,120918667708415798
120918667592024060,Amazon.com*ID1W52B53,-35.34,2023-01-14 23:45:39.362328+00:00,category,manual_entry,120918667708415798
120918667592024060,"DLR DOCKING BAY 7 ANAHEIM, CA, USA",-20.46,2023-01-14 03:08:33.545856+00:00,category,manual_entry,124110010636124002
120918667592024060,McDonald's,-5.46,2023-01-11 02:30:20.211024+00:00,category,manual_entry,124110010636124002
120918667592024060,"LOCALKITCHENS SAN FRANCISCO, CA, USA",-40.33,2023-01-10 04:58:55.448511+00:00,category,manual_entry,124110010636124002
120918667592024060,Amazon,-28.14,2023-01-10 02:26:36.173545+00:00,category,manual_entry,120918667728338752
120918667592024060,"AMAZON.COM*780PS48D3 AMAZON.COM SEATTLE, WA, USA",-119.61,2023-01-07 05:18:48.978627+00:00,category,manual_entry,120918667801739093
120918667592024060,Amazon,-23.68,2023-01-07 19:43:17.111093+00:00,category,manual_entry,120918667728338752
120918667592024060,"COSMOPOL-EGGSLUT LAS VEGAS, NV, USA",-24.38,2023-01-07 05:18:49.137857+00:00,category,manual_entry,124110010636124002
120918667592024060,7-Eleven,-47.68,2023-01-05 13:46:51.472348+00:00,category,manual_entry,120918667714707257
120918667592024060,McDonald's,-10.56,2023-01-05 03:22:14.469785+00:00,category,manual_entry,124110010636124002
120918667592024060,"BOUCHON BAKERY #1 LAS VEGAS, NV, USA",-11.92,2023-01-06 01:04:27.782489+00:00,category,manual_entry,120918667782864715
120918667592024060,Target,-23.41,2023-01-03 05:15:12.037896+00:00,category,manual_entry,120918667776573257
120918667592024060,Target,-4.31,2023-01-03 05:15:11.973608+00:00,category,manual_entry,120918667776573257
120918667592024060,JACKS TOY SHOP,-13.04,2023-01-03 05:15:11.506458+00:00,category,manual_entry,124131055105556345
120918667592024060,Amazon,-23.91,2023-01-03 05:15:12.621584+00:00,category,manual_entry,120918667799641940
120918667592024060,Steam Games,-45.67,2023-01-02 02:47:29.066112+00:00,category,manual_entry,120918667789156174
120918667592024060,Amazon.com*O51243OW3,-67.38,2023-01-01 01:20:31.545945+00:00,category,manual_entry,120918667715755834
120918667592024060,Amazon.com*PB0WW9193,-52.23,2022-12-29 21:12:13.847883+00:00,category,manual_entry,120918667708415798
120918667592024060,SUPERTRAVEL THELINQHO,-12.87,2022-12-30 23:15:05.315349+00:00,category,manual_entry,120918667784961868
120918667592024060,Amazon.com*RT38W1LM3,-150.67,2022-12-30 23:15:04.075124+00:00,category,manual_entry,124144041098559433
120918667592024060,Amazon.com*1I8UP4U93,-17.39,2022-12-30 23:15:03.983545+00:00,category,manual_entry,124130995931266936
120918667592024060,"AMAZON.COM*WQ6WX2AJ3 AMAZON.COM SEATTLE, WA, USA",-182.06,2022-12-28 01:39:49.131963+00:00,category,manual_entry,124132210279791632
120918667592024060,"AMAZON.COM*314SA8263 AMAZON.COM SEATTLE, WA, USA",-34.51,2022-12-28 01:39:48.609227+00:00,category,manual_entry,120918667708415798
120918667592024060,"AMAZON.COM*314SA8263 AMAZON.COM SEATTLE, WA, USA",-34.51,2022-12-28 01:39:48.609227+00:00,category,manual_entry,120918667789156174
120918667592024060,"AMAZON.COM*314SA8263 AMAZON.COM SEATTLE, WA, USA",-34.51,2022-12-28 01:39:48.609227+00:00,category,manual_entry,120918667708415798
120918667592024060,"AMAZON.COM*314SA8263 AMAZON.COM SEATTLE, WA, USA",-34.51,2022-12-28 01:39:48.609227+00:00,category,manual_entry,120918667789156174
120918667592024060,Zelle payment from Gabriel Brown (Ally Interest Checking XXXXXX0236) to ELAINA MARTINEZ,-63.00,2022-12-24 10:32:35.750565+00:00,category,manual_entry,120918667804884823
120918667592024060,TCP*PEARTREE GREETINGS,112.20,2022-12-24 09:34:11.389587+00:00,category,manual_entry,124840240595156090
120918667592024060,"Julie Knaus ""Massage -Thank you!""",-85.00,2022-12-22 23:11:47.977754+00:00,category,manual_entry,120918667789156174
120918667592024060,"A LA MINUTE Redlands, CA, USA",-3.50,2022-12-24 04:29:17.653140+00:00,category,manual_entry,124110010636124002
120918667592024060,TCP*PEARTREE GREETINGS,-112.20,2022-12-19 20:06:30.764503+00:00,category,manual_entry,124840240595156090
120918667592024060,TCP*PEARTREE GREETINGS,-80.28,2022-10-01 21:55:12.978976+00:00,category,manual_entry,124840240595156090
120918667592024060,"TCP*PEARTREE GREETINGS 800-403-8861, IN, USA",0.90,2022-12-02 04:35:45.139259+00:00,category,manual_entry,124840240595156090
120918667592024060,Amazon.com*2Q9918YB3,-65.24,2022-12-23 07:46:05.424674+00:00,category,manual_entry,120918667708415798
120918667592024060,Standard transfer To ALLY BANK Personal Checking (••0236),-2075.09,2022-12-23 11:40:46.335567+00:00,category,manual_entry,120918667879333747
120918667592024060,"AMAZON.COM*UL6H63653 AMAZON.COM SEATTLE, WA, USA",-32.61,2022-12-22 02:48:49.941155+00:00,category,manual_entry,120918667799641940
120918667592024060,"AMAZON.COM*1T91E9IK3 AMAZON.COM SEATTLE, WA, USA",-27.18,2022-12-22 02:48:49.852967+00:00,category,manual_entry,124132210279791632
120918667592024060,Amazon,-13.04,2022-12-23 07:46:04.403392+00:00,category,manual_entry,124130995931266936
120918667592024060,"Lauren Sheehan ""Utilities for November 💦🔌🔥""",472.00,2022-12-21 03:49:36.585006+00:00,category,manual_entry,120918667879333747
120918667592024060,"Lauren Sheehan ""Credit Card Bill 💵💵💸""",1395.59,2022-12-21 03:49:36.497321+00:00,category,manual_entry,120918667879333747
120918667592024060,ENCIRCLE CAFE,-11.50,2022-12-21 02:40:43.073073+00:00,category,manual_entry,120918667782864715
120918667592024060,Target,-31.68,2022-12-19 20:06:31.530936+00:00,category,manual_entry,120918667708415798
120918667592024060,Whole Foods,-10.13,2022-12-22 05:17:38.470931+00:00,category,manual_entry,120918667782864715
120918667592024060,SLC AREA CART/STRLR/LO,-6.00,2022-12-19 20:06:30.377823+00:00,category,manual_entry,120918667784961868
120918667592024060,Target,-2.11,2022-12-17 16:20:29.426090+00:00,category,manual_entry,120918667776573257
120918667592024060,Target,-2.11,2022-12-17 16:20:29.319288+00:00,category,manual_entry,120918667776573257
120918667592024060,Zelle payment from Gabriel Brown (Ally Interest Checking XXXXXX0236) to ELAINA MARTINEZ,-45.00,2022-12-16 09:57:32.406097+00:00,category,manual_entry,120918667804884823
120918667592024060,AUTHORSBOOKST1870,-6.33,2022-12-19 20:06:28.928106+00:00,category,manual_entry,120918667708415798
120918667592024060,Target,-27.43,2022-12-16 13:27:17.469259+00:00,category,manual_entry,120918667708415798
120918667592024060,Amazon,-20.67,2022-12-15 09:51:00.070040+00:00,category,manual_entry,120918667789156174
120918667592024060,THERON`S FROZEN CUSTARD,-10.88,2022-12-16 13:27:17.309030+00:00,category,manual_entry,124110010636124002
120918667592024060,Amazon,-29.31,2022-12-15 09:51:00.272887+00:00,category,manual_entry,124130995931266936
120918667592024060,Target,-60.36,2022-12-14 07:13:17.741655+00:00,category,manual_entry,120918667708415798
120918667592024060,Amazon,-20.65,2022-12-14 07:13:16.973078+00:00,category,manual_entry,120918667708415798
120918667592024060,Amazon,-9.77,2022-12-14 07:13:16.845153+00:00,category,manual_entry,120918667708415798
120918667592024060,"AMAZON.COM*OF3XH4U53 AMAZON.COM SEATTLE, WA, USA",-7.65,2022-12-13 04:01:34.567372+00:00,category,manual_entry,120918667789156174
120918667592024060,"AMAZON.COM*OF3XH4U53 AMAZON.COM SEATTLE, WA, USA",-7.65,2022-12-13 04:01:34.567372+00:00,category,manual_entry,120918667708415798
120918667592024060,JACKS TOY SHOP,-11.94,2022-12-14 07:13:18.062429+00:00,category,manual_entry,120918667708415798
